time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,surface_pressure,et0_fao_evapotranspiration,wind_speed_10m,wind_direction_10m,direct_radiation,direct_radiation_instant
2026-01-06 00:00:00,-6.6,82.0,-9.1,0.0,1013.7,1008.8,0.0,8.8,211.0,0.0,0.0
2026-01-06 00:05:00,-6.641666666666667,82.0,-9.141666666666666,0.0,1013.6833333333334,1008.7833333333333,0.0,8.733333333333334,211.25,0.0,0.0
2026-01-06 00:10:00,-6.683333333333333,82.0,-9.183333333333334,0.0,1013.6666666666667,1008.7666666666667,0.0,8.666666666666668,211.5,0.0,0.0
2026-01-06 00:15:00,-6.725,82.0,-9.225,0.0,1013.6500000000001,1008.75,0.0,8.600000000000001,211.75,0.0,0.0
2026-01-06 00:20:00,-6.766666666666667,82.0,-9.266666666666666,0.0,1013.6333333333333,1008.7333333333333,0.0,8.533333333333333,212.0,0.0,0.0
2026-01-06 00:25:00,-6.808333333333333,82.0,-9.308333333333334,0.0,1013.6166666666667,1008.7166666666667,0.0,8.466666666666667,212.25,0.0,0.0
2026-01-06 00:30:00,-6.85,82.0,-9.35,0.0,1013.6,1008.7,0.0,8.4,212.5,0.0,0.0
2026-01-06 00:35:00,-6.891666666666667,82.0,-9.391666666666666,0.0,1013.5833333333334,1008.6833333333333,0.0,8.333333333333334,212.75,0.0,0.0
2026-01-06 00:40:00,-6.933333333333333,82.0,-9.433333333333334,0.0,1013.5666666666667,1008.6666666666666,0.0,8.266666666666667,213.0,0.0,0.0
2026-01-06 00:45:00,-6.975,82.0,-9.475,0.0,1013.55,1008.65,0.0,8.2,213.25,0.0,0.0
2026-01-06 00:50:00,-7.016666666666667,82.0,-9.516666666666666,0.0,1013.5333333333333,1008.6333333333333,0.0,8.133333333333333,213.5,0.0,0.0
