jour_mois,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,surface_pressure,et0_fao_evapotranspiration,wind_speed_10m,wind_direction_10m,direct_radiation,direct_radiation_instant
05-31,14.386111111111111,61.47222222222222,6.413888888888889,0.0,1020.0625,1015.4680555555556,0.18041666666666667,10.765277777777778,106.76388888888889,206.11111111111111,203.1875
06-01,15.698611111111111,62.30555555555556,7.5874999999999995,0.006944444444444444,1018.4736111111112,1013.9027777777778,0.2013888888888889,12.808333333333334,171.5,204.83333333333334,205.3722222222222
06-02,16.943055555555556,59.125,8.088888888888889,0.020833333333333332,1018.9250000000001,1014.3819444444445,0.20625,12.969444444444443,202.51388888888889,208.625,210.3652777777778
06-03,18.6875,51.97222222222222,7.781944444444444,0.0,1016.6333333333334,1012.125,0.23763888888888887,10.026388888888889,93.76388888888889,265.6111111111111,266.04999999999995
06-04,18.430555555555557,60.111111111111114,10.163888888888888,0.04861111111111111,1012.4694444444444,1007.9625000000001,0.1741666666666667,13.995833333333334,97.19444444444444,98.0,95.32222222222222
06-05,18.311111111111114,61.55555555555556,9.831944444444444,0.05277777777777778,1010.6180555555555,1006.126388888889,0.2115277777777778,13.808333333333334,139.26388888888889,198.93055555555554,198.08194444444445
06-06,18.82638888888889,56.541666666666664,9.37361111111111,0.026388888888888892,1011.4930555555555,1007.0055555555555,0.19444444444444445,13.190277777777778,195.93055555555554,158.45833333333334,161.11944444444444
06-07,18.131944444444443,58.59722222222222,9.095833333333333,0.009722222222222222,1013.3819444444445,1008.8805555555555,0.1773611111111111,9.883333333333333,227.81944444444446,139.97222222222223,140.37083333333334
06-08,18.943055555555556,57.541666666666664,9.818055555555555,0.001388888888888889,1014.3263888888889,1009.8263888888889,0.1925,9.11111111111111,210.875,168.36111111111111,171.89444444444445
06-09,18.808333333333334,59.486111111111114,10.147222222222222,0.025,1016.0097222222222,1011.4972222222223,0.1741666666666667,9.791666666666666,156.90277777777777,137.73611111111111,140.03750000000002
06-10,19.3125,55.541666666666664,9.220833333333333,0.0041666666666666675,1017.9861111111111,1013.4791666666666,0.21972222222222224,12.494444444444445,182.65277777777777,194.54166666666666,197.2486111111111
06-11,20.26111111111111,64.0,12.399999999999999,0.14722222222222223,1016.2722222222224,1011.7916666666666,0.1613888888888889,9.566666666666666,174.47222222222223,97.31944444444444,97.35833333333333
06-12,19.658333333333335,67.77777777777777,12.858333333333333,0.07222222222222223,1015.1083333333333,1010.6152777777778,0.16819444444444442,12.56111111111111,187.58333333333334,119.95833333333333,116.20694444444445
06-13,18.40277777777778,65.0,11.358333333333333,0.02361111111111111,1017.2152777777778,1012.6944444444445,0.16791666666666666,15.875,229.43055555555554,99.22222222222223,99.59583333333333
06-14,18.270833333333332,63.375,10.566666666666666,0.0625,1018.4069444444444,1013.8861111111112,0.18319444444444444,11.941666666666666,197.56944444444446,156.36111111111111,155.61666666666667
06-15,19.086111111111112,59.791666666666664,10.508333333333333,0.016666666666666666,1017.4527777777779,1012.9486111111112,0.2025,9.058333333333334,157.09722222222223,190.93055555555554,190.13055555555556
06-16,19.693055555555556,55.09722222222222,9.716666666666667,0.0,1017.0388888888889,1012.5374999999999,0.22874999999999998,10.587499999999999,149.80555555555554,212.18055555555554,212.94444444444446
06-17,22.856944444444444,51.416666666666664,11.397222222222222,0.0,1016.5666666666667,1012.1180555555555,0.2475,11.027777777777779,149.76388888888889,207.72222222222223,211.2875
06-18,25.02777777777778,49.236111111111114,12.633333333333333,0.001388888888888889,1013.1222222222223,1008.7208333333333,0.2813888888888889,13.76388888888889,137.58333333333334,208.66666666666666,208.30694444444444
06-19,23.741666666666667,60.81944444444444,14.66111111111111,0.07777777777777778,1010.9749999999999,1006.5597222222223,0.22111111111111112,13.143055555555556,234.84722222222223,155.25,158.33472222222224
06-20,19.82638888888889,70.48611111111111,13.577777777777778,0.1875,1012.0319444444444,1007.5625,0.14388888888888887,14.997222222222222,218.55555555555554,62.458333333333336,62.1236111111111
06-21,20.273611111111112,64.81944444444444,12.712499999999999,0.09444444444444444,1012.3944444444444,1007.9236111111111,0.1948611111111111,14.450000000000001,255.95833333333334,163.25,161.81805555555556
